44058,8,preparation for olympiad,improved,81
44059,11,improvment of qualification,improved,177
44060,10,preparation for olympiad,vip,240
44061,11,self-improvment,vip,727
44062,6,preparation for olympiad,vip,653
44063,9,self-improvment,improved,473
44064,5,preparation for GIA,improved,74
44065,11,improvment of qualification,vip,672
44066,8,self-improvment,free,362
44067,1,preparation for EGE,improved,347
44069,4,improvment of qualification,improved,953
44070,10,preparation for olympiad,free,120
44071,8,preparation for GIA,free,280
44072,3,improvment of qualification,improved,417
44073,7,preparation for GIA,vip,34
44074,5,preparation for olympiad,improved,640
44075,2,preparation for GIA,free,900
44076,10,self-improvment,improved,725
44078,8,self-improvment,vip,245
44079,1,self-improvment,improved,332
44080,7,preparation for EGE,improved,779
44081,3,improving marks,improved,171
44082,7,preparation for GIA,free,176
44083,7,preparation for olympiad,vip,420
44084,1,preparation for GIA,improved,865
44085,5,self-improvment,improved,792
44086,6,preparation for GIA,vip,46
44087,10,improvment of qualification,free,307
44088,2,preparation for GIA,free,304
44089,8,preparation for olympiad,improved,545
44090,3,improvment of qualification,improved,207
44091,10,preparation for olympiad,vip,537
44093,2,improvment of qualification,improved,20
44094,5,preparation for EGE,vip,518
44095,7,self-improvment,improved,168
44096,7,preparation for GIA,vip,169
44098,11,improvment of qualification,vip,613
44099,9,preparation for olympiad,free,449
44100,3,self-improvment,improved,875
44101,10,self-improvment,improved,870
44103,3,improving marks,free,926
44104,4,preparation for GIA,vip,704
44105,5,preparation for olympiad,improved,117
44106,10,preparation for EGE,vip,91
44107,4,preparation for GIA,vip,93
44108,9,improving marks,vip,802
44110,6,preparation for olympiad,vip,178
44111,1,improvment of qualification,improved,980
44114,5,improving marks,vip,745
44116,10,improving marks,improved,688
44117,7,preparation for EGE,vip,618
44118,2,preparation for olympiad,vip,210
44119,10,improving marks,free,905
44120,9,self-improvment,free,242
44121,9,preparation for olympiad,vip,11
44122,6,improvment of qualification,improved,777
44124,3,self-improvment,free,155
44125,5,self-improvment,free,191
44126,2,preparation for olympiad,vip,88
44130,6,preparation for GIA,free,357
44131,10,improvment of qualification,free,120
44132,1,improving marks,vip,214
44133,10,improvment of qualification,free,500
44134,7,self-improvment,vip,675
44136,3,preparation for olympiad,improved,854
44137,6,self-improvment,improved,683
44138,4,improving marks,vip,519
44140,10,preparation for EGE,improved,33
44141,1,improvment of qualification,free,129
44142,6,preparation for GIA,vip,841
44143,10,improvment of qualification,vip,556
44144,3,preparation for olympiad,vip,778
44145,2,preparation for GIA,vip,491
44148,3,improving marks,improved,836
44150,3,self-improvment,improved,554
44151,10,improving marks,improved,63
44152,9,improving marks,vip,544
44153,6,preparation for EGE,free,326
44154,4,self-improvment,free,22
44155,3,improvment of qualification,free,201
44156,6,improvment of qualification,improved,833
44157,11,preparation for EGE,free,195
44158,7,preparation for EGE,vip,341
44159,3,preparation for EGE,free,600
44160,2,improvment of qualification,free,926
44163,6,preparation for EGE,improved,881
44164,8,self-improvment,free,571
44165,9,preparation for EGE,vip,606
44166,8,self-improvment,vip,732
44168,4,preparation for GIA,free,659
44169,3,preparation for EGE,vip,111
44170,1,preparation for GIA,free,122
44171,6,improvment of qualification,vip,792
44172,1,improvment of qualification,vip,794
44174,8,improvment of qualification,improved,231
44175,6,preparation for EGE,vip,480
44176,3,preparation for GIA,free,19
44178,6,improving marks,vip,687
44179,4,self-improvment,vip,353
44180,8,preparation for GIA,free,649
44181,5,improving marks,improved,636
44182,1,improvment of qualification,vip,832
44183,6,improvment of qualification,improved,761
44184,10,self-improvment,vip,863
44185,4,preparation for GIA,improved,657
44186,3,preparation for olympiad,vip,836
44187,2,improving marks,vip,800
44189,4,self-improvment,vip,544
44190,5,preparation for GIA,vip,74
44191,3,self-improvment,vip,333
44192,2,preparation for GIA,free,572
44193,4,self-improvment,vip,943
44194,6,preparation for EGE,improved,723
44195,7,improvment of qualification,vip,671
44196,4,preparation for olympiad,vip,589
44197,5,preparation for EGE,improved,712
44198,3,improving marks,vip,4
44199,11,preparation for GIA,improved,323
44202,8,preparation for GIA,improved,19
44203,3,preparation for EGE,free,102
44204,3,self-improvment,vip,620
44205,2,preparation for olympiad,vip,790
44206,3,preparation for EGE,free,491
44207,2,improving marks,improved,902
44208,1,preparation for EGE,vip,511
44209,3,improving marks,improved,437
44210,7,self-improvment,free,772
44211,2,preparation for GIA,improved,396
44212,10,improvment of qualification,improved,97
44213,9,preparation for GIA,improved,446
44214,3,preparation for olympiad,free,255
44215,10,improving marks,vip,528
44217,7,preparation for EGE,improved,173
44218,8,preparation for GIA,improved,842
44219,9,preparation for olympiad,free,713
44220,6,improving marks,vip,142
44222,11,improvment of qualification,free,283
44224,1,preparation for EGE,vip,314
44225,2,preparation for olympiad,free,850
44226,7,improving marks,vip,404
44228,9,preparation for olympiad,vip,693
44229,1,self-improvment,improved,531
44230,8,improving marks,improved,752
44231,5,improvment of qualification,vip,474
44232,7,improving marks,free,392
44233,8,improvment of qualification,vip,556
44234,5,preparation for olympiad,vip,79
44236,10,self-improvment,free,761
44237,3,preparation for GIA,vip,192
44239,7,improving marks,improved,945
44240,7,improving marks,vip,446
44241,10,preparation for EGE,improved,746
44242,2,preparation for olympiad,vip,898
44243,8,preparation for olympiad,free,374
44244,3,preparation for GIA,improved,882
44245,8,improvment of qualification,free,358
44246,3,preparation for EGE,improved,174
44248,8,preparation for GIA,vip,973
44249,5,improvment of qualification,improved,741
44251,10,preparation for GIA,free,741
44252,9,improving marks,improved,796
44253,10,improving marks,free,601
44257,2,self-improvment,free,430
44258,3,self-improvment,free,101
44259,5,self-improvment,improved,453
44260,6,self-improvment,vip,865
44261,3,improving marks,free,598
44262,6,preparation for GIA,improved,683
44263,1,preparation for GIA,improved,877
44264,3,self-improvment,vip,301
44268,2,improvment of qualification,free,211
44269,6,improvment of qualification,free,415
44270,10,self-improvment,vip,852
44271,6,preparation for EGE,free,233
44273,6,improving marks,improved,65
44275,6,improving marks,vip,33
44276,6,preparation for olympiad,vip,717
44277,6,improving marks,free,981
44278,6,improving marks,vip,794
44279,4,preparation for EGE,free,796
44280,11,preparation for olympiad,free,553
44281,10,improvment of qualification,improved,141
44282,6,improving marks,free,959
44283,2,preparation for GIA,improved,676
44284,9,improving marks,free,483
44286,11,improving marks,improved,413
44287,10,preparation for olympiad,vip,379
44288,9,preparation for EGE,vip,411
44289,2,self-improvment,improved,472
44290,7,self-improvment,improved,293
44291,3,self-improvment,improved,286
44293,1,preparation for olympiad,improved,235
44294,11,self-improvment,improved,948
44295,1,improving marks,improved,536
44296,4,improvment of qualification,vip,632
44298,7,improvment of qualification,free,388
44299,7,improvment of qualification,free,448
44300,1,preparation for EGE,improved,78
44301,2,improvment of qualification,improved,959
44302,4,improvment of qualification,vip,334
44303,3,preparation for EGE,vip,89
44304,4,preparation for GIA,free,615
44306,1,improving marks,improved,606
44307,4,self-improvment,free,444
44308,2,improving marks,improved,827
44310,2,preparation for olympiad,vip,40
44311,6,improving marks,vip,221
44314,9,preparation for EGE,vip,208
44315,11,preparation for olympiad,free,52
44316,3,improving marks,vip,818
44317,4,preparation for GIA,improved,997
44318,10,improvment of qualification,improved,986
44320,4,self-improvment,free,336
44321,1,preparation for olympiad,improved,562
44322,4,improving marks,free,353
44323,1,preparation for EGE,improved,192
44324,7,self-improvment,free,615
44325,1,self-improvment,vip,907
44326,5,preparation for GIA,vip,460
44327,7,preparation for EGE,free,542
44328,9,preparation for olympiad,vip,260
44329,7,preparation for EGE,free,83
44330,10,improvment of qualification,improved,973
44331,2,improvment of qualification,improved,242
44332,6,preparation for GIA,free,198
44333,1,preparation for GIA,free,137
44334,4,preparation for EGE,improved,619
44335,7,improving marks,free,297
44336,6,improving marks,vip,406
44337,11,preparation for GIA,free,977
44338,9,improving marks,free,720
44339,4,improving marks,free,906
44340,3,improving marks,vip,951
44341,10,preparation for olympiad,improved,561
44342,6,preparation for GIA,free,989
44343,5,improving marks,free,208
44346,2,preparation for GIA,vip,114
44348,7,preparation for EGE,free,768
44349,9,preparation for GIA,free,456
44350,9,improvment of qualification,free,28
44352,8,self-improvment,improved,273
44354,4,self-improvment,vip,972
44355,6,preparation for GIA,vip,329
44356,8,self-improvment,free,923
44357,9,preparation for EGE,improved,485
44358,7,preparation for EGE,free,667
44360,3,preparation for olympiad,vip,472
44361,2,self-improvment,free,482
44363,8,self-improvment,free,149
44364,1,improvment of qualification,free,78
44366,7,self-improvment,vip,499
44367,2,improving marks,vip,828
44369,8,preparation for olympiad,vip,742
44372,8,self-improvment,vip,165
44374,5,preparation for GIA,vip,929
44375,6,preparation for EGE,free,830
44377,6,improving marks,vip,241
44378,10,preparation for GIA,improved,702
44379,6,improvment of qualification,vip,264
44380,2,improving marks,improved,157
44381,6,preparation for GIA,improved,763
44382,5,preparation for GIA,vip,492
44383,5,preparation for GIA,free,353
44384,3,improving marks,improved,519
44385,2,improvment of qualification,free,13
44386,8,improvment of qualification,improved,948
44387,6,preparation for EGE,improved,666
44388,6,improving marks,free,506
44389,5,preparation for EGE,improved,139
44390,9,improving marks,improved,935
44391,11,preparation for GIA,improved,232
44392,3,preparation for EGE,vip,795
44393,2,preparation for EGE,vip,500
44394,6,preparation for EGE,vip,997
44395,7,self-improvment,improved,777
44396,10,preparation for olympiad,vip,935
44397,10,preparation for olympiad,vip,125
44398,6,self-improvment,free,560
44399,8,improving marks,free,535
44400,3,improvment of qualification,vip,28
44401,10,improving marks,improved,908
44402,10,self-improvment,free,99
44403,3,preparation for olympiad,free,9
44404,1,preparation for olympiad,vip,57
44405,2,preparation for olympiad,free,57
44406,3,improvment of qualification,improved,659
44407,8,improving marks,improved,562
44408,4,improving marks,free,873
44410,8,preparation for GIA,improved,116
44411,11,preparation for olympiad,vip,333
44412,8,self-improvment,improved,334
44413,1,preparation for olympiad,improved,76
44414,7,self-improvment,free,229
44416,6,preparation for olympiad,improved,536
44418,5,preparation for EGE,free,240
44419,5,preparation for GIA,vip,155
44420,10,improvment of qualification,vip,351
44422,3,self-improvment,free,412
44423,3,improving marks,free,701
44424,5,improvment of qualification,free,999
44425,5,self-improvment,improved,192
44426,3,preparation for GIA,free,661
44427,3,self-improvment,vip,263
44428,6,preparation for olympiad,vip,376
44429,6,self-improvment,improved,67
44430,8,improving marks,improved,931
44431,11,self-improvment,free,326
44432,6,self-improvment,vip,37
44433,7,preparation for GIA,improved,222
44434,3,improvment of qualification,free,640
44437,1,improvment of qualification,free,833
44438,8,improving marks,free,670
44440,1,preparation for EGE,free,870
44441,1,preparation for EGE,vip,167
44442,3,improving marks,improved,205
44443,9,self-improvment,free,256
44444,9,improvment of qualification,improved,623
44445,10,self-improvment,vip,403
44446,6,preparation for EGE,vip,215
44447,2,preparation for EGE,vip,713
44448,8,preparation for GIA,vip,979
44449,1,self-improvment,improved,807
44450,5,preparation for GIA,vip,824
44451,1,improvment of qualification,vip,156
44453,9,preparation for GIA,free,580
44454,9,self-improvment,free,23
44456,6,improving marks,free,931
44457,7,improvment of qualification,vip,83
44458,2,self-improvment,free,324
44459,3,improving marks,free,109
44460,3,improving marks,vip,945
44461,6,improving marks,improved,14
44462,7,preparation for EGE,vip,79
44463,10,improving marks,free,144
44465,7,preparation for GIA,vip,892
44466,8,preparation for EGE,vip,688
44467,8,improving marks,vip,811
44468,1,improving marks,free,272
44469,4,preparation for olympiad,free,16
44470,5,improvment of qualification,free,832
44473,11,self-improvment,free,840
44474,7,preparation for GIA,free,193
44475,9,preparation for olympiad,vip,570
44477,2,preparation for olympiad,free,107
44478,5,preparation for GIA,vip,458
44479,6,preparation for GIA,improved,625
44482,3,improvment of qualification,free,246
44483,4,preparation for olympiad,free,244
44484,8,improving marks,free,164
44485,2,improving marks,improved,118
44486,10,improvment of qualification,improved,969
44487,1,preparation for EGE,free,867
44488,1,preparation for GIA,improved,18
44489,10,preparation for GIA,improved,837
44490,5,preparation for EGE,free,652
44491,3,improvment of qualification,vip,399
44492,10,improvment of qualification,free,870
44493,7,improvment of qualification,improved,552
44494,2,preparation for olympiad,improved,294
44495,6,preparation for olympiad,vip,952
44496,8,improving marks,free,908
44497,1,improvment of qualification,free,825
44498,2,preparation for olympiad,free,249
44499,4,self-improvment,improved,918
44502,9,preparation for GIA,vip,329
44503,6,improvment of qualification,vip,373
44505,10,preparation for GIA,improved,519
44506,3,preparation for EGE,improved,570
44507,3,preparation for olympiad,improved,350
44509,7,improving marks,improved,811
44510,10,preparation for EGE,improved,814
44511,8,preparation for EGE,vip,145
44512,8,preparation for olympiad,improved,694
44513,2,improving marks,free,443
44516,5,preparation for EGE,free,727
44517,10,self-improvment,vip,465
44519,10,preparation for GIA,vip,363
44520,10,self-improvment,free,494
44521,10,self-improvment,improved,54
44522,5,improving marks,free,311
44523,10,preparation for olympiad,free,51
44524,11,improving marks,free,441
44525,3,improving marks,vip,475
44526,11,preparation for GIA,free,161
44527,2,self-improvment,improved,429
44528,3,self-improvment,improved,21
44529,9,improving marks,free,598
44530,1,preparation for GIA,vip,249
44531,11,improving marks,improved,80
44533,11,improvment of qualification,vip,507
44534,10,improvment of qualification,improved,396
44536,5,self-improvment,vip,407
44537,6,preparation for GIA,free,556
44538,7,preparation for GIA,vip,994
44539,5,preparation for EGE,improved,709
44540,1,self-improvment,vip,162
44541,7,preparation for EGE,free,91
44542,3,improvment of qualification,vip,242
44543,3,improvment of qualification,free,41
44545,7,preparation for olympiad,improved,678
44546,1,improving marks,vip,146
44548,6,self-improvment,vip,886
44549,10,preparation for EGE,improved,604
44551,11,improving marks,vip,20
44552,6,self-improvment,vip,246
44553,5,preparation for GIA,improved,522
44554,6,improvment of qualification,improved,945
44555,7,self-improvment,vip,540
44556,1,improving marks,vip,315
44557,7,self-improvment,vip,267
44558,8,self-improvment,vip,983
44559,10,improvment of qualification,vip,598
44560,5,preparation for GIA,vip,343
44562,8,self-improvment,improved,724
44563,7,preparation for EGE,vip,702
44564,9,improving marks,free,957
44566,9,self-improvment,free,757
44568,2,preparation for GIA,vip,11
44569,1,preparation for olympiad,free,653
44570,5,improving marks,vip,394
44571,4,improvment of qualification,improved,794
44572,4,preparation for EGE,improved,285
44573,4,preparation for EGE,improved,771
44575,6,preparation for olympiad,free,793
44576,5,self-improvment,vip,887
44579,6,preparation for GIA,vip,509
44580,7,preparation for EGE,free,843
44581,9,preparation for GIA,vip,636
44582,8,improving marks,free,181
44583,7,improvment of qualification,improved,32
44584,5,self-improvment,free,602
44585,5,improvment of qualification,free,859
44586,1,self-improvment,vip,687
44587,2,improvment of qualification,free,564
44588,4,preparation for EGE,vip,627
44589,6,improving marks,vip,839
44590,10,improving marks,vip,872
44591,2,preparation for GIA,improved,682
44592,7,improvment of qualification,free,424
44594,5,preparation for EGE,improved,775
44595,8,self-improvment,free,690
44597,3,preparation for EGE,free,605
44599,9,preparation for GIA,vip,477
44601,11,preparation for GIA,improved,352
44602,4,preparation for GIA,free,146
44604,6,improvment of qualification,vip,780
44605,4,preparation for GIA,vip,260
44606,7,self-improvment,free,272
44607,5,improvment of qualification,vip,509
44609,11,preparation for EGE,improved,855
44610,7,preparation for GIA,vip,194
44611,3,preparation for EGE,improved,351
44612,8,improvment of qualification,improved,351
44613,5,improving marks,improved,349
44614,7,preparation for GIA,free,587
44615,2,self-improvment,free,502
44616,6,preparation for olympiad,improved,611
44617,11,preparation for GIA,improved,140
44618,11,improvment of qualification,free,191
44619,6,self-improvment,vip,567
44621,9,improving marks,vip,814
44622,11,improvment of qualification,free,913
44623,9,improving marks,free,603
44624,7,preparation for olympiad,vip,707
44625,9,preparation for olympiad,free,521
44627,1,preparation for GIA,free,128
44628,10,improvment of qualification,improved,839
44629,11,improving marks,improved,556
44630,4,self-improvment,free,85
44631,11,self-improvment,improved,291
44633,6,preparation for GIA,vip,779
44634,6,preparation for GIA,free,569
44635,4,preparation for EGE,improved,203
44637,4,preparation for EGE,improved,933
44638,4,self-improvment,free,10
44641,8,preparation for olympiad,vip,9
44642,6,self-improvment,free,787
44643,4,preparation for olympiad,vip,107
44645,1,improving marks,free,616
44646,1,preparation for olympiad,free,350
44647,7,self-improvment,vip,436
44648,11,preparation for GIA,improved,283
44649,8,preparation for GIA,vip,69
44650,11,preparation for olympiad,vip,351
44651,2,preparation for GIA,free,487
44652,3,preparation for olympiad,free,673
44653,2,self-improvment,vip,469
44654,3,preparation for GIA,vip,537
44655,11,preparation for olympiad,free,664
44656,2,preparation for GIA,vip,183
44657,6,self-improvment,vip,737
44658,11,preparation for GIA,improved,532
44659,2,preparation for olympiad,free,429
44660,10,improvment of qualification,improved,743
44661,10,preparation for GIA,improved,972
44663,6,self-improvment,vip,217
44664,11,improving marks,free,458
44665,11,improvment of qualification,improved,693
44666,9,improving marks,vip,243
44667,4,preparation for EGE,improved,938
44668,10,improvment of qualification,improved,489
44669,7,self-improvment,vip,747
44670,2,improving marks,vip,697
44671,7,preparation for olympiad,free,591
44672,4,preparation for EGE,free,439
44674,10,preparation for EGE,free,288
44676,10,self-improvment,free,673
44678,6,preparation for EGE,improved,379
44681,7,improvment of qualification,improved,173
44682,10,self-improvment,improved,502
44683,3,improving marks,vip,675
44686,2,preparation for GIA,vip,579
44687,7,improving marks,vip,610
44688,7,improvment of qualification,vip,586
44689,10,preparation for olympiad,vip,86
44690,4,preparation for olympiad,improved,553
44691,4,improving marks,free,188
44692,5,preparation for EGE,improved,565
44693,2,improving marks,vip,319
44694,2,self-improvment,improved,551
44697,9,improvment of qualification,improved,860
44698,11,improvment of qualification,improved,261
44699,8,preparation for GIA,free,678
44700,2,preparation for EGE,free,916
44701,2,preparation for EGE,free,304
44702,9,preparation for GIA,free,916
44703,6,improving marks,improved,721
44705,5,improvment of qualification,free,30
44706,4,preparation for olympiad,free,303
44707,4,preparation for olympiad,improved,918
44708,3,preparation for EGE,improved,885
44710,10,preparation for EGE,vip,268
44712,5,preparation for olympiad,improved,13
44714,5,preparation for olympiad,vip,973
44715,1,preparation for EGE,vip,760
44719,11,preparation for EGE,vip,965
44720,9,improving marks,free,377
44721,1,improvment of qualification,vip,745
44722,6,preparation for olympiad,free,832
44723,11,improving marks,improved,556
44724,2,preparation for olympiad,vip,436
44725,11,preparation for olympiad,improved,64
44726,1,preparation for GIA,free,968
44728,9,preparation for olympiad,vip,22
44729,3,preparation for EGE,improved,785
44730,10,improving marks,free,366
44731,6,preparation for EGE,free,489
44732,4,preparation for GIA,free,635
44733,4,preparation for olympiad,improved,856
44735,11,preparation for EGE,improved,34
44737,8,preparation for EGE,free,53
44739,3,self-improvment,improved,495
44740,1,preparation for olympiad,improved,672
44741,2,improving marks,free,62
44742,7,improvment of qualification,free,622
44743,10,preparation for olympiad,free,784
44744,6,improvment of qualification,vip,890
44746,1,improving marks,improved,715
44748,10,preparation for EGE,vip,358
44749,7,self-improvment,free,226
44750,2,preparation for olympiad,improved,199
44751,1,improvment of qualification,free,995
44752,9,preparation for EGE,vip,948
44753,4,improvment of qualification,free,462
44754,3,preparation for olympiad,improved,685
44757,9,improvment of qualification,vip,298
44759,7,preparation for olympiad,free,420
44760,6,preparation for olympiad,improved,864
44761,2,improving marks,free,777
44762,9,preparation for EGE,improved,50
44763,10,improving marks,vip,904
44764,11,preparation for EGE,free,394
44766,9,improving marks,improved,934
44768,11,preparation for GIA,improved,883
44769,1,self-improvment,vip,628
44770,4,preparation for GIA,improved,640
44771,1,preparation for olympiad,free,540
44772,7,preparation for olympiad,improved,927
44773,6,preparation for GIA,vip,282
44774,5,preparation for GIA,vip,220
44776,2,improvment of qualification,vip,340
44778,4,preparation for GIA,free,562
44779,11,preparation for EGE,improved,647
44782,9,preparation for olympiad,vip,737
44783,4,preparation for GIA,vip,94
44784,8,preparation for GIA,improved,69
44785,8,preparation for EGE,free,485
44786,3,improvment of qualification,vip,326
44789,1,preparation for olympiad,vip,621
44790,8,improvment of qualification,free,857
44791,1,self-improvment,improved,258
44793,5,preparation for EGE,vip,399
44795,9,preparation for olympiad,free,133
44797,8,preparation for EGE,vip,499
44798,9,preparation for EGE,vip,238
44799,6,improving marks,improved,593
44801,1,self-improvment,improved,804
44802,1,self-improvment,improved,900
44803,5,preparation for olympiad,improved,349
44804,3,self-improvment,improved,283
44805,9,preparation for EGE,free,828
44806,7,preparation for olympiad,free,965
44807,8,preparation for GIA,vip,57
44808,9,preparation for olympiad,free,57
44809,3,preparation for EGE,improved,282
44811,6,preparation for EGE,improved,20
44812,4,improvment of qualification,improved,878
44813,3,preparation for olympiad,vip,861
44814,3,improvment of qualification,improved,396
44815,9,improvment of qualification,vip,136
44816,9,preparation for GIA,improved,86
44817,3,preparation for EGE,improved,901
44818,8,preparation for EGE,improved,983
44819,2,preparation for GIA,vip,975
44820,9,preparation for GIA,free,96
44821,7,improvment of qualification,improved,864
44823,1,self-improvment,free,406
44824,8,improvment of qualification,improved,437
44825,11,improving marks,vip,770
44827,8,improving marks,improved,145
44828,1,improving marks,free,970
44830,8,improvment of qualification,vip,614
44831,2,preparation for olympiad,improved,923
44832,5,improving marks,vip,513
44833,9,preparation for olympiad,improved,341
44834,9,preparation for EGE,vip,740
44835,3,self-improvment,vip,10
44836,2,improving marks,improved,376
44837,10,preparation for GIA,improved,585
44839,5,preparation for EGE,improved,677
44840,10,improvment of qualification,improved,661
44841,11,preparation for GIA,vip,700
44842,4,preparation for olympiad,free,752
44844,1,improving marks,free,708
44845,1,preparation for EGE,improved,326
44846,5,preparation for EGE,free,435
44847,11,improving marks,improved,763
44848,11,preparation for GIA,free,703
44850,5,preparation for olympiad,improved,49
44852,1,improving marks,vip,317
44853,5,preparation for EGE,free,801
44856,5,improvment of qualification,vip,989
44857,8,preparation for olympiad,vip,60
44858,11,improving marks,vip,804
44859,7,preparation for EGE,free,166
44861,5,improvment of qualification,free,572
44862,7,preparation for EGE,vip,690
44863,3,improvment of qualification,improved,396
44864,8,improving marks,improved,934
44865,11,improvment of qualification,vip,410
44866,7,preparation for olympiad,free,502
44867,11,improving marks,improved,37
44868,8,improvment of qualification,improved,383
44872,1,self-improvment,vip,290
44873,7,preparation for EGE,improved,735
44874,11,improvment of qualification,improved,789
44875,2,improvment of qualification,free,556
44876,10,preparation for GIA,free,380
44877,5,preparation for GIA,vip,15
44878,7,preparation for EGE,vip,508
44880,4,preparation for EGE,free,427
44881,5,improving marks,improved,136
44882,9,preparation for EGE,free,285
44883,7,improving marks,improved,978
44884,7,preparation for olympiad,improved,98
44885,10,preparation for olympiad,free,628
44888,3,preparation for GIA,free,552
44890,3,self-improvment,improved,216
44891,8,improvment of qualification,improved,55
44892,8,self-improvment,vip,50
44893,9,improvment of qualification,free,541
44894,4,preparation for EGE,free,977
44896,3,preparation for olympiad,improved,952
44897,10,self-improvment,vip,929
44898,7,improving marks,free,928
44899,10,preparation for olympiad,vip,106
44901,10,improving marks,improved,613
44902,11,preparation for EGE,improved,692
44903,9,self-improvment,vip,915
44905,4,preparation for GIA,improved,60
44906,2,self-improvment,improved,955
44907,9,improving marks,improved,677
44909,10,preparation for olympiad,vip,342
44910,5,preparation for olympiad,vip,529
44911,11,preparation for olympiad,free,14
44912,10,improving marks,vip,721
44913,3,self-improvment,free,196
44914,6,preparation for olympiad,improved,933
44915,3,improving marks,vip,81
44917,7,improvment of qualification,vip,869
44918,7,preparation for olympiad,improved,110
44919,8,preparation for olympiad,improved,469
44920,6,preparation for GIA,improved,57
44921,5,improvment of qualification,improved,620
44923,10,preparation for GIA,free,436
44924,11,improving marks,vip,683
44926,3,improvment of qualification,improved,395
44927,8,preparation for olympiad,free,258
44928,1,preparation for GIA,vip,851
44929,11,preparation for EGE,vip,188
44931,4,improving marks,improved,313
44932,5,preparation for olympiad,free,134
44933,10,improving marks,free,729
44934,2,preparation for olympiad,free,255
44936,11,preparation for GIA,free,739
44937,1,self-improvment,improved,763
44938,1,preparation for EGE,improved,393
44939,6,improvment of qualification,vip,613
44940,6,preparation for EGE,vip,394
44941,6,improvment of qualification,improved,414
44942,5,improvment of qualification,improved,41
44943,2,preparation for EGE,free,606
44944,3,self-improvment,vip,552
44945,5,self-improvment,vip,693
44946,10,improvment of qualification,free,697
44947,7,improvment of qualification,free,378
44948,11,preparation for GIA,vip,904
44949,5,self-improvment,improved,508
44951,11,preparation for olympiad,vip,423
44952,1,preparation for GIA,vip,297
44953,1,preparation for EGE,free,398
44954,8,improving marks,free,72
44955,9,preparation for olympiad,improved,938
44956,4,preparation for GIA,vip,817
44957,9,improving marks,vip,746
44958,8,preparation for olympiad,improved,147
44960,7,improving marks,improved,268
44962,3,improvment of qualification,improved,168
44963,4,self-improvment,free,582
44964,11,preparation for GIA,improved,68
44965,3,improving marks,free,972
44966,11,preparation for EGE,free,431
44967,3,improvment of qualification,improved,640
44968,8,preparation for GIA,vip,344
44969,1,self-improvment,free,587
44970,3,improvment of qualification,free,346
44971,5,self-improvment,vip,439
44973,5,improvment of qualification,vip,668
44974,11,preparation for GIA,improved,727
44975,2,preparation for GIA,free,143
44977,2,self-improvment,free,262
44979,11,self-improvment,improved,554
44980,4,preparation for olympiad,free,321
44981,4,preparation for olympiad,free,170
44982,11,improving marks,free,50
44984,3,preparation for olympiad,free,432
44985,10,self-improvment,vip,62
44986,10,improving marks,free,456
44987,1,preparation for GIA,free,412
44988,6,preparation for olympiad,vip,252
44989,5,preparation for GIA,vip,225
44990,7,improving marks,vip,256
44992,4,self-improvment,free,405
44993,8,self-improvment,improved,824
44994,11,preparation for EGE,improved,610
44995,3,improvment of qualification,free,956
44996,11,improving marks,vip,188
44997,4,self-improvment,improved,481
44998,4,preparation for olympiad,free,457
45002,1,preparation for EGE,vip,271
45003,8,improving marks,improved,436
45004,5,preparation for olympiad,improved,186
45005,6,self-improvment,free,577
45008,7,preparation for olympiad,vip,794
45010,5,preparation for GIA,improved,86
45011,8,self-improvment,free,908
45012,3,preparation for olympiad,vip,749
45014,5,preparation for GIA,improved,596
45015,3,preparation for EGE,free,284
45016,11,self-improvment,vip,958
45019,10,improvment of qualification,free,188
45020,4,self-improvment,improved,809
45021,8,preparation for olympiad,improved,671
45022,10,preparation for GIA,improved,487
45024,8,improving marks,free,808
45025,1,self-improvment,improved,680
45026,7,preparation for olympiad,free,834
45027,8,preparation for GIA,free,630
45028,5,self-improvment,improved,710
45029,4,preparation for GIA,free,562
45030,8,preparation for EGE,improved,700
45031,2,preparation for olympiad,improved,352
45033,3,self-improvment,free,14
45034,11,improving marks,vip,383
45036,6,improvment of qualification,improved,79
45037,9,self-improvment,vip,642
45038,4,preparation for EGE,improved,19
45039,10,improvment of qualification,improved,727
45040,7,preparation for EGE,free,778
45041,8,improving marks,improved,669
45042,5,preparation for GIA,improved,80
45043,6,improvment of qualification,free,91
45044,7,preparation for olympiad,free,719
45045,4,improving marks,free,728
45046,4,preparation for olympiad,vip,360
45047,10,improvment of qualification,improved,740
45048,10,preparation for GIA,free,181
45049,1,preparation for olympiad,free,684
45050,11,improving marks,improved,273
45051,10,preparation for olympiad,free,674
45052,4,preparation for olympiad,vip,776
45053,4,preparation for GIA,free,842
45055,1,improvment of qualification,vip,443
45056,7,preparation for EGE,free,185
45057,2,preparation for olympiad,improved,460
45058,9,self-improvment,vip,465
45059,8,self-improvment,vip,970
45060,1,improvment of qualification,improved,351
45061,6,improvment of qualification,improved,212
45062,6,preparation for EGE,improved,363
45063,6,self-improvment,improved,87
45064,6,improving marks,vip,321
45065,2,improvment of qualification,free,288
45066,7,improvment of qualification,vip,375
45067,2,improving marks,vip,740
45068,7,improvment of qualification,free,108
45069,10,preparation for olympiad,free,786
45070,3,self-improvment,free,564
45072,11,preparation for EGE,free,323
45073,3,self-improvment,free,136
45074,9,improvment of qualification,free,368
45075,2,improving marks,free,581
45076,11,preparation for olympiad,vip,294
45077,4,improving marks,free,65
45078,8,preparation for GIA,vip,414
